CB Status,R,V,I,P,Q,VPU,IPU,PPU,QPU,Voltage PU,Current PU,Power PU,Reactive PU
TIE 10 TIE 21,3,14580.22074,3.907645243,144980.5234,104233.0912,1.458022074,0.195382262,1.449805234,1.042330912,10000,20,100000,100000
TIE 10 TIE 21,3,14519.22439,4.412002472,163167.453,114568.705,1.451922439,0.220600124,1.63167453,1.14568705,10000,20,100000,100000
TIE 10 TIE 21,3,14540.00381,4.293692922,160099.0715,111223.052,1.454000381,0.214684646,1.600990715,1.11223052,10000,20,100000,100000
TIE 10 TIE 21,3,14603.91547,3.725413011,143141.4425,99502.64147,1.460391547,0.186270651,1.431414425,0.995026415,10000,20,100000,100000
TIE 10 TIE 21,3,14696.60014,3.816754459,143968.9299,101109.3154,1.469660014,0.190837723,1.439689299,1.011093154,10000,20,100000,100000
TIE 10 TIE 21,3,14705.63396,4.077713575,151503.8198,106790.116,1.470563396,0.203885679,1.515038198,1.06790116,10000,20,100000,100000
TIE 10 TIE 21,3,14551.8796,4.434210346,165327.0923,114282.0173,1.45518796,0.221710517,1.653270923,1.142820173,10000,20,100000,100000
TIE 10 TIE 21,3,14656.14464,3.720284045,143560.2004,98885.3046,1.465614464,0.186014202,1.435602004,0.988853046,10000,20,100000,100000
TIE 10 TIE 21,3,14769.51305,3.513520682,133358.2995,94685.09439,1.476951305,0.175676034,1.333582995,0.946850944,10000,20,100000,100000
TIE 10 TIE 21,3,14698.43991,3.92703172,148150.2211,102661.7252,1.469843991,0.196351586,1.481502211,1.026617252,10000,20,100000,100000
TIE 10 TIE 21,3,14588.13074,4.214172155,153597.7089,112936.8291,1.458813074,0.210708608,1.535977089,1.129368291,10000,20,100000,100000
TIE 10 TIE 21,3,14478.65397,4.590695215,174670.4218,116683.6428,1.447865397,0.229534761,1.746704218,1.166836428,10000,20,100000,100000
TIE 10 TIE 21,3,14681.59332,3.879261998,150708.0983,99964.28655,1.468159332,0.1939631,1.507080983,0.999642865,10000,20,100000,100000
TIE 10 TIE 21,3,14756.9468,3.619478516,140313.2792,92476.8024,1.47569468,0.180973926,1.403132792,0.924768024,10000,20,100000,100000
TIE 10 TIE 21,3,14631.63691,4.079051696,155101.6728,106678.2112,1.463163691,0.203952585,1.551016728,1.066782112,10000,20,100000,100000
TIE 10 TIE 21,3,14595.0531,4.397294792,165956.566,111600.4301,1.45950531,0.21986474,1.65956566,1.116004301,10000,20,100000,100000
TIE 10 TIE 21,3,14609.17185,3.984804345,153684.9657,103689.5773,1.460917185,0.199240217,1.536849657,1.036895773,10000,20,100000,100000
TIE 10 TIE 21,3,14648.59215,3.911558872,151508.0799,101497.7392,1.464859215,0.195577944,1.515080799,1.014977392,10000,20,100000,100000
TIE 10 TIE 21,3,14644.00909,3.749197189,144002.8114,98652.65294,1.464400909,0.187459859,1.440028114,0.986526529,10000,20,100000,100000
TIE 10 TIE 21,3,14719.79032,3.84806464,141655.5908,103012.7604,1.471979032,0.192403232,1.416555908,1.030127604,10000,20,100000,100000
TIE 10 TIE 21,3,14519.78685,4.444209509,167487.981,114026.4491,1.451978685,0.222210475,1.67487981,1.140264491,10000,20,100000,100000
TIE 10 TIE 21,3,14462.35637,4.368418483,166655.1351,113128.9776,1.446235637,0.218420924,1.666551351,1.131289776,10000,20,100000,100000
TIE 10 TIE 21,3,14662.43511,4.031069347,152354.2923,103353.4798,1.466243511,0.201553467,1.523542923,1.033534798,10000,20,100000,100000
TIE 10 TIE 21,3,14657.41632,4.053075313,152717.045,104013.582,1.465741632,0.202653766,1.52717045,1.04013582,10000,20,100000,100000
TIE 10 TIE 21,3,14653.47858,4.146797417,155273.0099,106040.9118,1.465347858,0.207339871,1.552730099,1.060409118,10000,20,100000,100000
TIE 10 TIE 21,3,14729.75336,3.639255038,138379.2465,96500.32598,1.472975336,0.181962752,1.383792465,0.96500326,10000,20,100000,100000
TIE 10 TIE 21,3,14724.95151,3.645067468,138410.555,99341.06869,1.472495151,0.182253373,1.38410555,0.993410687,10000,20,100000,100000
TIE 10 TIE 21,3,14518.30145,4.27092519,161534.8278,113057.5382,1.451830145,0.213546259,1.615348278,1.130575382,10000,20,100000,100000
TIE 10 TIE 21,3,14694.29736,4.061813022,148756.4854,109200.1931,1.469429736,0.203090651,1.487564854,1.092001931,10000,20,100000,100000
TIE 10 TIE 21,3,14692.86393,3.960331748,145390.2666,107433.6903,1.469286393,0.198016587,1.453902666,1.074336903,10000,20,100000,100000
TIE 10 TIE 21,3,14568.65076,4.038219142,152919.572,107672.6879,1.456865076,0.201910957,1.52919572,1.076726879,10000,20,100000,100000
TIE 10 TIE 21,3,14681.40515,3.868390138,144367.4172,105603.7415,1.468140515,0.193419507,1.443674172,1.056037415,10000,20,100000,100000
TIE 10 TIE 21,3,14612.85918,3.90644538,146693.6672,107447.8775,1.461285918,0.195322269,1.466936672,1.074478775,10000,20,100000,100000
TIE 10 TIE 21,3,14589.42293,4.090473582,153609.2522,110009.6019,1.458942293,0.204523679,1.536092522,1.100096019,10000,20,100000,100000
TIE 10 TIE 21,3,14816.40931,3.688077173,131825.1094,103127.1007,1.481640931,0.184403859,1.318251094,1.031271007,10000,20,100000,100000
TIE 10 TIE 21,3,14782.67298,3.764808316,135836.7624,104702.0802,1.478267298,0.188240416,1.358367624,1.047020802,10000,20,100000,100000
TIE 10 TIE 21,3,14619.87091,4.10353281,156688.2862,109824.4851,1.461987091,0.20517664,1.566882862,1.098244851,10000,20,100000,100000
TIE 10 TIE 21,3,14770.13096,3.844936823,142971.9016,104715.7124,1.477013096,0.192246841,1.429719016,1.047157124,10000,20,100000,100000
TIE 10 TIE 21,3,14775.13841,3.572386085,136184.6831,97399.09024,1.477513841,0.178619304,1.361846831,0.973990902,10000,20,100000,100000
TIE 10 TIE 21,3,14717.46024,3.927794578,147770.1641,105548.6245,1.471746024,0.196389729,1.477701641,1.055486245,10000,20,100000,100000
TIE 10 TIE 21,3,14787.81415,3.909522469,143097.7307,105638.9567,1.478781415,0.195476123,1.430977307,1.056389567,10000,20,100000,100000
TIE 10 TIE 21,3,14754.54941,3.746692414,141261.8922,101404.5734,1.475454941,0.187334621,1.412618922,1.014045734,10000,20,100000,100000
TIE 10 TIE 21,3,14811.02529,3.57555515,136802.9217,96279.67722,1.481102529,0.178777758,1.368029217,0.962796772,10000,20,100000,100000
TIE 10 TIE 21,3,14830.82655,3.491952447,130623.8182,96692.1844,1.483082655,0.174597622,1.306238182,0.966921844,10000,20,100000,100000
TIE 10 TIE 21,3,14703.93853,4.039163846,148135.0914,109259.02,1.470393853,0.201958192,1.481350914,1.0925902,10000,20,100000,100000
TIE 10 TIE 21,3,14692.51405,4.086055963,149180.8934,110689.858,1.469251405,0.204302798,1.491808934,1.10689858,10000,20,100000,100000
TIE 10 TIE 21,3,14681.8529,3.763921016,141097.9426,103334.9207,1.46818529,0.188196051,1.410979426,1.033349207,10000,20,100000,100000
TIE 10 TIE 21,3,14798.49837,3.555059528,132143.8144,97951.00416,1.479849837,0.177752976,1.321438144,0.979510042,10000,20,100000,100000
TIE 10 TIE 21,3,14764.76905,3.452201693,129882.2546,97210.94391,1.476476905,0.172610085,1.298822546,0.972109439,10000,20,100000,100000
TIE 10 TIE 21,3,14317.59112,4.905971578,196074.934,94106.98318,1.431759112,0.245298579,1.96074934,0.941069832,10000,20,100000,100000
TIE 10 TIE 21,3,14436.85534,4.584518366,183495.4743,90013.22956,1.443685534,0.229225918,1.834954743,0.900132296,10000,20,100000,100000
TIE 10 TIE 21,3,14427.86857,4.391902478,178779.0091,85472.44619,1.442786857,0.219595124,1.787790091,0.854724462,10000,20,100000,100000
TIE 10 TIE 21,3,14617.12685,3.689862632,152602.7166,70445.70315,1.461712685,0.184493132,1.526027166,0.704457032,10000,20,100000,100000
TIE 10 TIE 21,3,14473.90606,3.927732566,165731.6804,74857.0276,1.447390606,0.196386628,1.657316804,0.748570276,10000,20,100000,100000
TIE 10 TIE 21,3,14419.67452,4.357009082,177622.0474,84003.17501,1.441967452,0.217850454,1.776220474,0.84003175,10000,20,100000,100000
TIE 10 TIE 21,3,14471.46093,4.475295377,177524.2115,88879.92509,1.447146093,0.223764769,1.775242115,0.888799251,10000,20,100000,100000
TIE 10 TIE 21,3,14560.34629,4.099713895,164909.3617,81542.11619,1.456034629,0.204985695,1.649093617,0.815421162,10000,20,100000,100000
TIE 10 TIE 21,3,14536.31287,4.044481142,166972.6102,77674.37057,1.453631287,0.202224057,1.669726102,0.776743706,10000,20,100000,100000
TIE 10 TIE 21,3,14623.61624,3.677507166,153913.904,70232.91998,1.462361624,0.183875358,1.53913904,0.7023292,10000,20,100000,100000
TIE 10 TIE 21,3,14535.98144,3.822322815,161394.0358,73219.06605,1.453598144,0.191116141,1.613940358,0.732190661,10000,20,100000,100000
TIE 10 TIE 21,3,14709.35508,3.841934491,155755.5315,74406.08458,1.470935508,0.192096725,1.557555315,0.744060846,10000,20,100000,100000
TIE 10 TIE 21,3,14641.80429,3.829811924,155975.935,75021.13776,1.464180429,0.191490596,1.55975935,0.750211378,10000,20,100000,100000
TIE 10 TIE 21,3,14521.51664,4.077938268,169403.34,78930.21336,1.452151664,0.203896913,1.6940334,0.789302134,10000,20,100000,100000
TIE 10 TIE 21,3,14490.02849,3.930348753,167695.9856,73605.23574,1.449002849,0.196517438,1.676959856,0.736052357,10000,20,100000,100000
TIE 10 TIE 21,3,14512.39207,3.745701382,156734.5876,77872.32018,1.451239207,0.187285069,1.567345876,0.778723202,10000,20,100000,100000
TIE 10 TIE 21,3,14450.62314,4.140991825,171244.8249,84838.70983,1.445062314,0.207049591,1.712448249,0.848387098,10000,20,100000,100000
TIE 10 TIE 21,3,14587.33586,3.766082686,155364.7754,76768.34046,1.458733586,0.188304134,1.553647754,0.767683405,10000,20,100000,100000
TIE 10 TIE 21,3,14368.76517,4.206984753,174909.493,87093.39116,1.436876517,0.210349238,1.74909493,0.870933912,10000,20,100000,100000
TIE 10 TIE 21,3,14507.36546,3.785303395,157605.1064,78947.52897,1.450736546,0.18926517,1.576051064,0.78947529,10000,20,100000,100000
TIE 10 TIE 21,3,14457.87296,3.847698573,159980.3992,79188.53907,1.445787296,0.192384929,1.599803992,0.791885391,10000,20,100000,100000
TIE 10 TIE 21,3,14488.45613,3.90519818,160465.4673,82725.92256,1.448845613,0.195259909,1.604654673,0.827259226,10000,20,100000,100000
TIE 10 TIE 21,3,14455.50838,3.820337298,157163.9427,81306.09831,1.445550838,0.191016865,1.571639427,0.813060983,10000,20,100000,100000
TIE 10 TIE 21,3,14500.85769,3.660989202,150665.0655,80907.12695,1.450085769,0.18304946,1.506650655,0.809071269,10000,20,100000,100000
TIE 10 TIE 21,3,14692.83473,3.330523645,136135.1381,71999.42624,1.469283473,0.166526182,1.361351381,0.719994262,10000,20,100000,100000
TIE 10 TIE 21,3,14603.99211,3.760830567,161082.4013,65446.09346,1.460399211,0.188041528,1.610824013,0.654460935,10000,20,100000,100000
TIE 10 TIE 21,3,14419.39002,4.018951756,164335.778,81109.22263,1.441939002,0.200947588,1.64335778,0.811092226,10000,20,100000,100000
TIE 10 TIE 21,3,14357.67593,3.989953173,162802.3751,83812.28316,1.435767593,0.199497659,1.628023751,0.838122832,10000,20,100000,100000
TIE 10 TIE 21,3,14446.758,3.834087851,156047.622,78930.38953,1.4446758,0.191704393,1.56047622,0.789303895,10000,20,100000,100000
TIE 10 TIE 21,3,14607.13836,3.493425838,142010.0078,73494.13068,1.460713836,0.174671292,1.420100078,0.734941307,10000,20,100000,100000
TIE 10 TIE 21,3,14362.75327,3.931152711,160100.5548,83628.62391,1.436275327,0.196557636,1.601005548,0.836286239,10000,20,100000,100000
TIE 10 TIE 21,3,14408.63623,3.932229861,158838.8516,82546.21919,1.440863623,0.196611493,1.588388516,0.825462192,10000,20,100000,100000
TIE 10 TIE 21,3,14461.62281,3.871780674,158137.7966,77724.47813,1.446162281,0.193589034,1.581377966,0.777244781,10000,20,100000,100000
TIE 10 TIE 21,3,14505.44443,3.769577207,152286.979,77201.65077,1.450544443,0.18847886,1.52286979,0.772016508,10000,20,100000,100000
TIE 10 TIE 21,3,14442.08517,3.842864941,155011.1792,80500.97782,1.444208517,0.192143247,1.550111792,0.805009778,10000,20,100000,100000
TIE 10 TIE 21,3,14474.62008,3.791603959,153776.3586,78310.31333,1.447462008,0.189580198,1.537763586,0.783103133,10000,20,100000,100000
TIE 10 TIE 21,3,14349.787,4.014159941,165220.1812,85105.67767,1.4349787,0.200707997,1.652201812,0.851056777,10000,20,100000,100000
TIE 10 TIE 21,3,14539.98692,3.611071862,148005.5864,76478.32379,1.453998692,0.180553593,1.480055864,0.764783238,10000,20,100000,100000
TIE 10 TIE 21,3,14672.94935,3.456117433,140129.8422,71164.54157,1.467294935,0.172805872,1.401298422,0.711645416,10000,20,100000,100000
TIE 10 TIE 21,3,14549.3601,3.727185522,152584.1674,75580.21013,1.45493601,0.186359276,1.525841674,0.755802101,10000,20,100000,100000
TIE 10 TIE 21,3,14485.35434,3.848358581,158475.6613,76726.13378,1.448535434,0.192417929,1.584756613,0.767261338,10000,20,100000,100000
TIE 10 TIE 21,3,14690.4485,3.511248833,144548.9418,69522.74968,1.46904485,0.175562442,1.445489418,0.695227497,10000,20,100000,100000
TIE 10 TIE 21,3,14652.8691,3.458642335,142891.6974,67252.7106,1.46528691,0.172932117,1.428916974,0.672527106,10000,20,100000,100000
TIE 10 TIE 21,3,14521.90543,3.677435953,151230.2671,77303.65849,1.452190543,0.183871798,1.512302671,0.773036585,10000,20,100000,100000
TIE 10 TIE 21,3,14619.69238,3.591958881,150609.1894,70884.36242,1.461969238,0.179597944,1.506091894,0.708843624,10000,20,100000,100000
TIE 10 TIE 21,3,14620.74865,3.552107879,147499.5991,71042.82598,1.462074865,0.177605394,1.474995991,0.71042826,10000,20,100000,100000
TIE 10 TIE 21,3,14680.05094,3.478827443,140808.6993,68804.1389,1.468005094,0.173941372,1.408086993,0.688041389,10000,20,100000,100000
TIE 10 TIE 21,3,14550.30345,3.65794854,148680.1466,75942.17334,1.455030345,0.182897427,1.486801466,0.759421733,10000,20,100000,100000
TIE 10 TIE 21,3,14540.49779,3.666419377,149127.0134,77559.79336,1.454049779,0.183320969,1.491270134,0.775597934,10000,20,100000,100000
TIE 10 TIE 21,3,14579.24554,3.482197873,139658.5926,75870.44472,1.457924554,0.174109894,1.396585926,0.758704447,10000,20,100000,100000
TIE 10 TIE 21,3,14656.34322,3.463638946,141577.225,68819.68243,1.465634322,0.173181947,1.41577225,0.688196824,10000,20,100000,100000
TIE 10 TIE 21,3,14641.9781,3.502846164,144710.2668,68679.06526,1.46419781,0.175142308,1.447102668,0.686790653,10000,20,100000,100000
TIE 10 TIE 21,3,14546.15279,3.627485167,147528.4676,76260.6527,1.454615279,0.181374258,1.475284676,0.762606527,10000,20,100000,100000
TIE 10 TIE 21,3,14641.29762,3.459772304,140347.9881,70333.56774,1.464129762,0.172988615,1.403479881,0.703335677,10000,20,100000,100000
TIE 10 TIE 21,3,14566.43161,3.585381966,145457.8172,73564.21174,1.456643161,0.179269098,1.454578172,0.735642117,10000,20,100000,100000
TIE 10 TIE 21,3,14625.4112,3.353359126,132151.3767,73732.77367,1.46254112,0.167667956,1.321513767,0.737327737,10000,20,100000,100000
TIE 10 TIE 21,3,14497.91271,3.622874414,146561.3,78786.99833,1.449791271,0.181143721,1.465613,0.787869983,10000,20,100000,100000
TIE 10 TIE 21,3,14532.49415,3.637224317,146561.4452,76653.92954,1.453249415,0.181861216,1.465614452,0.766539295,10000,20,100000,100000
TIE 10 TIE 21,3,14592.68446,3.540726871,143970.4975,73689.54519,1.459268446,0.177036344,1.439704975,0.736895452,10000,20,100000,100000
TIE 10 TIE 21,3,14626.41926,3.489785984,142789.9605,70365.41712,1.462641926,0.174489299,1.427899605,0.703654171,10000,20,100000,100000
TIE 10 TIE 21,3,14595.21009,3.552532923,145683.1165,72528.20916,1.459521009,0.177626646,1.456831165,0.725282092,10000,20,100000,100000
TIE 10 TIE 21,3,14634.49935,3.362144058,134816.45,72167.1762,1.463449935,0.168107203,1.3481645,0.721671762,10000,20,100000,100000
TIE 10 TIE 21,3,14632.49244,3.369725097,135359.0174,72720.21617,1.463249244,0.168486255,1.353590174,0.727202162,10000,20,100000,100000
TIE 10 TIE 21,3,14569.00338,3.535573345,140895.1659,76152.4321,1.456900338,0.176778667,1.408951659,0.761524321,10000,20,100000,100000
TIE 10 TIE 21,3,14671.57497,3.370882162,134828.545,70076.53769,1.467157497,0.168544108,1.34828545,0.700765377,10000,20,100000,100000
TIE 10 TIE 21,3,14550.71381,3.596342639,144713.7813,77204.9975,1.455071381,0.179817132,1.447137813,0.772049975,10000,20,100000,100000
TIE 10 TIE 21,3,14561.46393,3.591165422,145748.3448,74688.36397,1.456146393,0.179558271,1.457483448,0.74688364,10000,20,100000,100000
TIE 10 TIE 21,3,14472.0381,3.646424677,146395.1995,81094.46832,1.44720381,0.182321234,1.463951995,0.810944683,10000,20,100000,100000
TIE 10 TIE 21,3,14623.93798,3.471971521,140211.3099,71641.55933,1.462393798,0.173598576,1.402113099,0.716415593,10000,20,100000,100000
TIE 10 TIE 21,3,14749.18065,3.255363887,131582.3948,66745.7661,1.474918065,0.162768194,1.315823948,0.667457661,10000,20,100000,100000
TIE 10 TIE 21,3,14645.47271,3.471437437,141587.1496,72198.25124,1.464547271,0.173571872,1.415871496,0.721982512,10000,20,100000,100000
TIE 10 TIE 21,3,14648.14598,3.438512768,139365.0786,72520.49364,1.464814598,0.171925638,1.393650786,0.725204936,10000,20,100000,100000
